,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
1479,A teenager hurtling over lawn chairs in a yard.,There are chairs.,,entailment,neutral,A person is wearing a helmet and protective clothing while riding a four-wheeled vehicle. The person has a helmet on.
1480,A shirtless man in gray pants works at a conveyor belt beside a blue tarp on a boat which is surrounded by gray water.,A fisherman in the middle of a long shift.,,neutral,contradiction,A man is navigating a boat. A man is steering a large yacht down the lake.
1481,A shirtless man in gray pants works at a conveyor belt beside a blue tarp on a boat which is surrounded by gray water.,A fisherman in the middle of a long shift.,A fisherman in the middle of a long shift wearing gray pants works on a boat in the water.,neutral,entailment,A man is navigating a boat. A man is steering a large yacht down the lake.
1482,There is a group of five men in dark blue outfits and one is playing an accordion.,A lot of tall men,,neutral,contradiction,Several men dressed in Renaissance outfits. Tall humans in outfits
1483,There is a group of five men in dark blue outfits and one is playing an accordion.,A lot of tall men,,neutral,entailment,Several men dressed in Renaissance outfits. Tall humans in outfits
1484,"A black man sits at a sewing machine on the sidewalk in front of a home, working on a project of some sort.",A man is outside.,,entailment,contradiction,One man in all black in a bowling ally who just bowled with an orange ball. A man is bowling.
1485,"A black man sits at a sewing machine on the sidewalk in front of a home, working on a project of some sort.",A man is outside.,A man is outside working on something.,entailment,neutral,One man in all black in a bowling ally who just bowled with an orange ball. A man is bowling.
1486,Four people are riding in a bright orange boat wearing life vests and white helmets.,Some people are in an inflatable raft.,,neutral,contradiction,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
1487,Four people are riding in a bright orange boat wearing life vests and white helmets.,Some people are in an inflatable raft.,,neutral,entailment,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
1488,"A band consisting of a guitar payer, banjo player, and accordion player, performs as a group of middle-aged people dance on the dance floor.",The band is performing for a crowd.,The band is sitting for no one.,neutral,contradiction,A group of young people with instruments are on stage. People are performing as a band for a crowd.
1489,"A band consisting of a guitar payer, banjo player, and accordion player, performs as a group of middle-aged people dance on the dance floor.",The band is performing for a crowd.,,neutral,entailment,A group of young people with instruments are on stage. People are performing as a band for a crowd.
1490,Men stand at the edge of a large hole in the street as cement is poured into the hole.,Men standing near the hole.,Men stand at the edge of the hole.,neutral,entailment,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
1491,Men stand at the edge of a large hole in the street as cement is poured into the hole.,Men standing near the hole.,,neutral,contradiction,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
1492,A man in a colorful shirt speaks at a microphone.,A person's voice is amplified.,,entailment,neutral,Man standing on a tricycle riding in front of a crowd. A man is on a bike.
1493,A man in a colorful shirt speaks at a microphone.,A person's voice is amplified.,,entailment,contradiction,Man standing on a tricycle riding in front of a crowd. A man is on a bike.
1494,Two people are swimming in a pool with a ball.,people swimming with ball,,neutral,entailment,A young child is jumping into the arms of a woman wearing a black swimming suit while in a pool. Mother catching her son in a pool.
1495,Two people are swimming in a pool with a ball.,people swimming with ball,,neutral,contradiction,A young child is jumping into the arms of a woman wearing a black swimming suit while in a pool. Mother catching her son in a pool.
1496,A small and gray dog chases a large bull who is jumping away from it.,There are dogs chasing each other.,,contradiction,entailment,A husky and a black cat nuzzling. A cat attacks a dog.
1497,A small and gray dog chases a large bull who is jumping away from it.,There are dogs chasing each other.,,contradiction,neutral,A husky and a black cat nuzzling. A cat attacks a dog.
1498,An elderly nun handles knit items.,The nun is handling the situation of being a nun.,,contradiction,neutral,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
1499,An elderly nun handles knit items.,The nun is handling the situation of being a nun.,,contradiction,entailment,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
1500,Man in a blue coat holding a sign.,The man is holding a sign for his job.,,neutral,entailment,A man in a blue jacket riding a bike. A man is on his yellow bike.
1501,Man in a blue coat holding a sign.,The man is holding a sign for his job.,,neutral,contradiction,A man in a blue jacket riding a bike. A man is on his yellow bike.
1502,Man in blue shirt is having a conversation with the man in the jacket.,A man is hiding from another man whose in a jacket.,,contradiction,entailment,"A man being shown running in a black suit, running for Haiti. A man sitting and eating steak."
1503,Man in blue shirt is having a conversation with the man in the jacket.,A man is hiding from another man whose in a jacket.,,contradiction,neutral,"A man being shown running in a black suit, running for Haiti. A man sitting and eating steak."
