sentence1	sentence2	gold_label
A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.	A man is not playing with a toddler.	contradiction
A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.	A man plays with a toddler.	entailment
A skateboarder makes a jump while someone films it.	The skateboarder failed the jump abruptly.	contradiction
A skateboarder makes a jump while someone films it.	A skateboarder made a successful jump.	entailment
Boys and adults at a soccer game.	Boys and adults are not at a soccer game and they are not watching soccer.	contradiction
Boys and adults at a soccer game.	Spectators are present at a soccer game.	neutral
A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.	The room is decorated with artwork and poster, and has ample natural sunlight and bright.	neutral
A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.	A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him. The room is dimly-lit but can still have some sources of light.	entailment
Little boy takes photos outside.	Sad boy takes photos inside.	contradiction
Little boy takes photos outside.	A sad boy takes photos.	entailment
A man on inline skates does a trick on a cracked concrete ramp.	The inline skates are not being used for skating on a cracked concrete ramp.	contradiction
A dog wearing a blue leash rides in a car.	A dog rides a car.	contradiction
A dog wearing a blue leash rides in a car.	A dog is riding in a car.	neutral
Students standing on the street getting drinks.	The people are outside, selling drinks.	neutral
Students standing on the street getting drinks.	No students sit down inside their houses to avoid the crowd. The people are inside.	contradiction
A man holding giving a lecture.	A man gives a lecture to an audience or An audience listens to a lecture given by a man.	neutral
A man holding giving a lecture.	A man gives a song performance in front of a crowd.	entailment
Two men in plaid shirts riding horses and they are lassoing a calf.	Two men ride horses.	neutral
Two men in plaid shirts riding horses and they are lassoing a calf.	Two men sit on horses.	contradiction
A woman with blond-hair and wearing a pink top is singing in a club.	Another woman was wearing a blouse of similar color to that of the woman singing in the club.	neutral
A black woman wearing an orange shirt is taking a snapshot.	A black woman wearing an orange shirt is taking a snapshot and talking to her friend.	entailment
A black woman wearing an orange shirt is taking a snapshot.	The woman in a yellow shirt is engaging in a conversation.	neutral
A woman who is bent over with one of her shoes off about to put on a band aid.	Another woman in the room wears a vest.	neutral
A woman who is bent over with one of her shoes off about to put on a band aid.	A man throws a rock.	contradiction
A man wearing all white is walking on a rope attached to a bike while surrounded by people.	A man is sitting somewhere on the ground.	entailment
A man wearing all white is walking on a rope attached to a bike while surrounded by people.	A man is sitting on the floor	neutral
A little girl in a yellow dress lays on a wooden floor surrounded by flowers.	A girl lies near flowers.	neutral
A little girl in a yellow dress lays on a wooden floor surrounded by flowers.	A boy is standing in the middle of a room.	contradiction
A man is crouched down on a skateboard and is being pulled along in the water.	He is not at the beach.	contradiction
A man is crouched down on a skateboard and is being pulled along in the water.	A man is crouched down on a skateboard and is being pulled along in a body of water.	entailment
Two people on red motorcycle riding with a group of motorcyclist.	Two people on red motorcycle not riding with a group of motorcyclist.	contradiction
