,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
2010,Two people standing on stone stairs.,Some humans standing,,entailment,neutral,Children standing and climbing near a fountain. Kids standing and climbing.
2011,Two people standing on stone stairs.,Some humans standing,Fewer than two people not standing not on stone stairs.,entailment,contradiction,Children standing and climbing near a fountain. Kids standing and climbing.
2012,One of the members of KISS playing a white electric guitar in front of a black background.,A musician with a well-known group is using their musical skills.,A member of a well-known musical group performs with an electric guitar on a stage or background.,entailment,neutral,A band performing on the corner of the street. The band is performing outdoors.
2013,One of the members of KISS playing a white electric guitar in front of a black background.,A musician with a well-known group is using their musical skills.,One of the members of KISS playing a red electric guitar in front of a green background.,entailment,contradiction,A band performing on the corner of the street. The band is performing outdoors.
2014,A man is helping someone put on a fancy robe.,A man is getting someone else ready for a performance.,A man is getting someone else ready for a performance. Helping becomes getting in the sense of enabling or making it possible. This does not change the meaning significantly but allows for the entailment relation.,neutral,entailment,Several men dressed in Renaissance outfits. Tall humans in outfits
2015,A man is helping someone put on a fancy robe.,A man is getting someone else ready for a performance.,A woman blocks another man from putting on a military uniform.,neutral,contradiction,Several men dressed in Renaissance outfits. Tall humans in outfits
2016,A dog carries a large stick in its mouth over the grass.,An animal is carrying something outdoors.,A dog carries a large stick in its mouth underwater.,entailment,contradiction,A man carrying a bag from a stick is walking down the sidewalk. There is a man walking.
2017,A dog carries a large stick in its mouth over the grass.,An animal is carrying something outdoors.,A dog carries a large object in its mouth over the grass.,entailment,neutral,A man carrying a bag from a stick is walking down the sidewalk. There is a man walking.
2018,A man in a dark shirt and glasses holds a microphone.,There is a male wearing glasses.,"A man or men, wearing a shirt, holds a microphone or any other object.",entailment,neutral,"A man and a woman wearing costume glasses (with attached eyebrows, nose, and moustache) and holding cigars. A few people are displaying something on their face."
2019,A man in a dark shirt and glasses holds a microphone.,There is a male wearing glasses.,A man in a red shirt (does not hold anything) and glasses.,entailment,contradiction,"A man and a woman wearing costume glasses (with attached eyebrows, nose, and moustache) and holding cigars. A few people are displaying something on their face."
2020,"A soccer player numbered 24, wearing a yellow shirt, blue shorts, and blue socks, takes to the vibrant green field.",A soccer player is wearing the number 24,A soccer player plays on the vibrant green field.,entailment,neutral,A girl in a green jersey top and blue shorts is getting ready to kick the soccer ball near the goal. a girl gets ready to kick a ball
2021,"A soccer player numbered 24, wearing a yellow shirt, blue shorts, and blue socks, takes to the vibrant green field.",A soccer player is wearing the number 24,"A chess player numbered 10, not wearing a yellow shirt, green shorts, and black socks,",entailment,contradiction,A girl in a green jersey top and blue shorts is getting ready to kick the soccer ball near the goal. a girl gets ready to kick a ball
2022,Dogs race each other on a muddy track.,The track is muddy,Dogs race each other on a track with varying degrees of mud.,entailment,neutral,People walking through dirt. People are outside.
2023,Dogs race each other on a muddy track.,The track is muddy,Dogs race each other on a track that is not muddy.,entailment,contradiction,People walking through dirt. People are outside.
2024,Two men hiking in the snowy wilderness.,its enjoyable activity,Two men hiking in the snowy wilderness find the activity enjoyable.,neutral,entailment,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
2025,Two men hiking in the snowy wilderness.,its enjoyable activity,Two men hiking in the snowy wilderness. it find it unpleasant.,neutral,contradiction,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
2026,The girl in the white dress is paying her bill at the counter.,The woman wants to pay her bill quickly.,The woman in the white dress is paying her bill quickly at the counter.,neutral,entailment,"A man in an apron sits at a table in front of a restaurant, while another man crosses the street with a purple gift bag and rolling luggage. The waiter takes a break after cleaning up the cafe, and the last customer leaves."
