,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
2095,A muscular man with a multicolored mohawk shows off his physique.,The man just finished a workout at the gym,A man wearing a hat with a single feather just finished a workout at the gym.,neutral,contradiction,A man in a blue jacket riding a bike. A man is on his yellow bike.
2096,A woman and two men wearing black jackets.,Two thieves wear black.,A man wears black.,neutral,contradiction,Several men dressed in Renaissance outfits. Tall humans in outfits
2097,A woman and two men wearing black jackets.,Two thieves wear black.,A thief wears black,neutral,entailment,Several men dressed in Renaissance outfits. Tall humans in outfits
2098,A little boy in blue is running through a pile of brown leaves.,boy playing in the fall,A girl hating the grass.,neutral,contradiction,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
2099,A little boy in blue is running through a pile of brown leaves.,boy playing in the fall,A little boy is playing in the fall.,neutral,entailment,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
2100,Man wearing a black and red striped shirt taking a photo next to a lion statue.,The man is posing next to a stone lion.,The man is posing next to a wooden tiger.,neutral,contradiction,A man in red and black about to strike a tennis ball. A man is a tennis pro.
2101,Man wearing a black and red striped shirt taking a photo next to a lion statue.,The man is posing next to a stone lion.,The man is taking a photo next to a stone lion.,neutral,entailment,A man in red and black about to strike a tennis ball. A man is a tennis pro.
2102,"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.",a man competes in a rope pulling contest,A man loses in a rope pulling competition.,neutral,contradiction,A man in red and black about to strike a tennis ball. A man is a tennis pro.
2103,"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.",a man competes in a rope pulling contest,A man competes in ropes.,neutral,entailment,A man in red and black about to strike a tennis ball. A man is a tennis pro.
2104,Three men on a scaffold erected outside a building.,The men are eating pizza at pizza hut.,Three men on a scaffold erected outside a building. The men are finishing their work on the building.,contradiction,entailment,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
2105,Three men on a scaffold erected outside a building.,The men are eating pizza at pizza hut.,Some men erected outside a building. A pizza hut.,contradiction,neutral,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
2106,A person wearing something gray while fixing a yellow and gray wall.,Someone is working on a wall.,A person is painting a house.,entailment,contradiction,One man in all black in a bowling ally who just bowled with an orange ball. A man is bowling.
2107,A person wearing something gray while fixing a yellow and gray wall.,Someone is working on a wall.,Someone is working on a wall with grayish paint.,entailment,neutral,One man in all black in a bowling ally who just bowled with an orange ball. A man is bowling.
2108,A man wearing a blue shirt and black pants is working on an unfinished tile roof of a building.,Santa Claus in his red suit prepares to go down a chimney.,A person in a costume descends a flue.,contradiction,neutral,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
2109,A man wearing a blue shirt and black pants is working on an unfinished tile roof of a building.,Santa Claus in his red suit prepares to go down a chimney.,A person wearing a red suit is working on a roof.,contradiction,entailment,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
2110,A child enjoys splashing water.,A child watches a movie.,The child enjoys the movie.,contradiction,entailment,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
2111,A child enjoys splashing water.,A child watches a movie.,A child plays.,contradiction,neutral,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
2112,"A woman with brown hair is being lifted from her brown seat after being dunked in the water, with people looking on.",A woman is participating in a dunk tank activity,A woman with blonde hair is being forced to participate in a dunk tank activity while people are looking on.,entailment,contradiction,"A woman is standing near the water, looks to be throwing something. A woman is close to the water."
2113,"A woman with brown hair is being lifted from her brown seat after being dunked in the water, with people looking on.",A woman is participating in a dunk tank activity,A woman is in the water. Onlookers are watching.,entailment,neutral,"A woman is standing near the water, looks to be throwing something. A woman is close to the water."
