People on the ground. People on the ground. People on the ground. People on the ground. They are all lying on the ground.	A group of people asleep on the ground.	entailment
Person leaning on the floor, next to a life size cartoon cut out	A person leaning next too a cut out	contradiction
A band performing near the corner of the street.	People are backstage.	neutral
People backstage prepare to go on stage by warming up your routine.	People are backstage.	contradiction
A boy looking through a microscope. a boy is looking at dna in a microscope	a boy is looking at dna in a microscope	entailment
A girl looking through a microscope.	a boy is looking at dna in a microscope	contradiction
A group of people rest after hiking a hill and cliff.	A group of people are taking a break after hiking.	entailment
A man and a woman put something into a cup.	A man and a woman put something into a cup.	entailment
A young lady wearing blue and orange is running past an orange. The young lady is walking calmly.	The young lady is walking calmly.	entailment
Many children are with each other.	There is more than one kid in playing.	neutral
Adults play together in a recent flood.	There is more than one kid in playing.	contradiction
She is wearing a swimsuit and a girl runs through sprinklers that shower water.	She is wearing a swimsuit.	entailment
A girl runs through sprinklers that shoot water out of the ground. She is wearing pants.	She is wearing a swimsuit.	contradiction
Two men in white hard hats are working on a 2.5m wide pavement slab on a residential street with houses. Two men in white hard hats and construction vests are preparing to pour concrete.	Two men are working in a construction zone.	entailment
Two men in white hard hats are working on a large object inside the painted fence.	Two men are working in a construction zone.	contradiction
Two young boys are sitting on the beach and playing in the sand.	Two young boys are playing a game.	entailment
Two young boys sitting in water and digging in a garden.	Two young boys are playing a game.	contradiction
A black dog is chasing another black dog. Nothing is chasing.	Nothing is chasing.	entailment
No motorcyclists make a jump in a dirt bike race	People on motorcycles.	contradiction
A WOMAN in a striped polo shirt stands on stage in front of a chalkboard while holding a microphone.	A person is on stage with a microphone next to a chalkboard.	contradiction
A humanlike in a striped polo shirt stands on stage in front of a chalkboard while holding a microphone.	A person is on stage with a microphone next to a chalkboard.	neutral
A group of people are riding public transportation on a bus.	A group of people are gathered on a bus.	contradiction
A group of people are riding public transportation together.	A group of people are gathered on a bus.	entailment
A young woman is giving a typewriter for her typewriter.	An old person dying.	entailment
 The men are inside dancing with the ladies.	The man is outdoors.	contradiction
The blond man is dancing indoors.	The man is outdoors.	neutral
Two young people play basketball. in a libray	The young people are in a libray	neutral
A young boy carrying a large soccer ball with a soccer feild in the background A boy soccer is.	A boy is holding a soccer ball.	neutral
Doctors and researchers are in a laboratory helping patients recover.	Doctors are helping patients in the emergency room.	entailment
These two women are almost done with the dishes in their kitchen.	They are almost done with the dishes	entailment
Three young girls are walking. of the store.	People are on concrete	neutral
Another boy and girl, along with another boy and girl, are walking together down the sidewalk.	People are on concrete	contradiction
People gather at a vintage kitchen table from his favorite recliner. while her husband was watching television from his favorite recliner.	The people are enjoying a stroll through the park.	neutral
The people are enjoying a stroll after getting ice cream at the ice cream truck in the park. They are having a wonderful time.	The people are enjoying a stroll through the park.	entailment
A man dressed in orange speaks to a large outdoor crowd at a festival.	A clown performs for a crowd.	entailment
A child smoking,in the park a child is riding a bike through the park.	A child is riding a bike through the park.	entailment
A child is riding a bike through the park.A child smiling in a park	A child is riding a bike through the park.	contradiction
