,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
1496,A small and gray dog chases a large bull who is jumping away from it.,There are dogs chasing each other.,A smaller dog is being chased by a grey bull.,contradiction,entailment,A husky and a black cat nuzzling. A cat attacks a dog.
1497,A small and gray dog chases a large bull who is jumping away from it.,There are dogs chasing each other.,There are dogs running after each other.,contradiction,neutral,A husky and a black cat nuzzling. A cat attacks a dog.
1498,An elderly nun handles knit items.,The nun is handling the situation of being a nun.,,contradiction,neutral,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
1499,An elderly nun handles knit items.,The nun is handling the situation of being a nun.,,contradiction,entailment,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
1500,Man in a blue coat holding a sign.,The man is holding a sign for his job.,The holder is holding a sign for his job.,neutral,entailment,A man in a blue jacket riding a bike. A man is on his yellow bike.
1501,Man in a blue coat holding a sign.,The man is holding a sign for his job.,Tall man in a pink coat is waving a confusing sign.,neutral,contradiction,A man in a blue jacket riding a bike. A man is on his yellow bike.
1502,Man in blue shirt is having a conversation with the man in the jacket.,A man is hiding from another man whose in a jacket.,Man is talking to a man wearing a jacket.,contradiction,entailment,"A man being shown running in a black suit, running for Haiti. A man sitting and eating steak."
1503,Man in blue shirt is having a conversation with the man in the jacket.,A man is hiding from another man whose in a jacket.,Man in blue shirt is conversing with the man in the jacket.,contradiction,neutral,"A man being shown running in a black suit, running for Haiti. A man sitting and eating steak."
1504,A crowd of people watch a street performer do a trick with a fancy pogo stick.,A crowd of people outside.,A small group of one person ignores a mistake made with an old broken pogo stick.,entailment,contradiction,Man standing on a tricycle riding in front of a crowd. A man is on a bike.
1505,A crowd of people watch a street performer do a trick with a fancy pogo stick.,A crowd of people outside.,A person outside.,entailment,neutral,Man standing on a tricycle riding in front of a crowd. A man is on a bike.
1506,A woman and child are on the floor looking at a book.,The woman and her child are reading a colorful board book,The mother and her child are lying on the floor reading a colorful board book,neutral,contradiction,"A child slides down a colorful slide while another child watches. A child watches a friend slide down the slide, excited to slide down herself."
1507,A woman and child are on the floor looking at a book.,The woman and her child are reading a colorful board book,The woman and her child are reading a colorful board book,neutral,entailment,"A child slides down a colorful slide while another child watches. A child watches a friend slide down the slide, excited to slide down herself."
1508,A black dog is running through the shallow edge of a large body of water.,A black dog is running in the water.,A dog is running through the water.,entailment,neutral,A rescue diver just getting out of the dirty water. The rescue diver is emerging from the dirty water.
1509,A black dog is running through the shallow edge of a large body of water.,A black dog is running in the water.,A white dog is running in the water.,entailment,contradiction,A rescue diver just getting out of the dirty water. The rescue diver is emerging from the dirty water.
1510,A man is spinning in the air above a pool in front of an empty stadium.,A woman is spinning in the air above a pool in front of an empty stadium.,A person is spinning in the air above a venue.,contradiction,neutral,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
1511,A man is spinning in the air above a pool in front of an empty stadium.,A woman is spinning in the air above a pool in front of an empty stadium.,"A woman is spinning in the air above an empty stadium, looks to be spinning with joy.",contradiction,entailment,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
1512,Two people in shorts hike on the snow in the mountains with a lake in the background.,The people are sleeping in the snow.,Two people walk on the ground on a hill with a pond in the background. The people are sleeping on the ground.,contradiction,entailment,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
1513,Two people in shorts hike on the snow in the mountains with a lake in the background.,The people are sleeping in the snow.,Two people are walking in the mountains with a lake.,contradiction,neutral,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
1514,A young child in violet clothes arches her back and touches the ground with her hands so that she is looking outward and upside down.,A tall person in clothing,A young child in violet clothes bends her back and grabs the ground with her hands so that she is upside down.,neutral,contradiction,A young blond girl with a red and blue mark on her cheek. a young girl with a bruise on her face
1515,A young child in violet clothes arches her back and touches the ground with her hands so that she is looking outward and upside down.,A tall person in clothing,A young child in violet clothes arches her body and touches the floor with her hands so that she is facing inverted.,neutral,entailment,A young blond girl with a red and blue mark on her cheek. a young girl with a bruise on her face
